tag	layer	block	head	x	y	target	bit
3345	3	9	4	129	196	1	7
3346	3	8	4	189	21	1	7
3347	3	10	4	48	164	1	7
3348	3	2	2	15	230	1	1
3349	3	11	0	21	258	1	2
3350	3	3	4	181	224	1	7
3351	3	8	2	156	81	1	5
3352	3	4	5	99	209	1	5
3353	3	9	0	13	323	1	5
3354	3	5	2	24	285	1	6
3355	3	4	2	185	336	1	2
3356	3	1	2	149	339	1	2
3357	3	4	1	167	357	1	6
3358	3	9	4	181	43	1	4
3359	3	6	5	164	168	1	2
3360	3	11	5	189	350	1	1
3361	3	10	0	108	260	1	5
3362	3	5	2	79	92	1	3
3363	3	7	1	49	115	1	2
3364	3	1	5	75	51	1	0
3365	3	5	4	196	316	1	2
3366	3	6	5	39	83	1	2
3367	3	9	0	42	369	1	7
3368	3	6	3	93	346	1	3
3369	3	9	1	72	383	1	7
3370	3	8	1	61	158	1	7
3371	3	5	3	173	292	1	7
3372	3	4	1	97	257	1	6
3373	3	3	0	154	70	1	4
3374	3	10	5	123	190	1	1
3375	3	8	1	31	145	1	1
3376	3	4	3	115	262	1	2
3377	3	1	0	56	230	1	5
3378	3	6	1	13	202	1	5
3379	3	6	0	20	191	1	3
3380	3	5	1	25	365	1	5
3381	3	2	5	9	146	1	7
3382	3	2	3	194	361	1	7
3383	3	9	2	1	40	1	0
3384	3	3	0	38	280	1	6
3385	3	4	0	60	154	1	1
3386	3	3	0	107	327	1	7
3387	3	1	5	127	305	1	0
3388	3	8	2	147	123	1	2
3389	3	6	1	0	314	1	5
3390	3	9	4	106	95	1	1
3391	3	5	3	17	269	1	0
3392	3	7	2	11	325	1	6
3393	3	4	0	191	8	1	5
3394	3	5	4	61	375	1	1
3395	3	11	0	193	170	1	2
3396	3	5	5	139	173	1	2
3397	3	7	1	178	245	1	2
3398	3	1	2	183	234	1	0
3399	3	3	2	11	102	1	0
3400	3	4	2	131	203	1	7
3401	3	0	2	192	331	1	3
3402	3	5	2	12	335	1	5
3403	3	1	5	94	223	1	6
3404	3	7	3	98	173	1	2
3405	3	11	0	127	188	1	4
3406	3	11	4	108	40	1	6
3407	3	2	0	139	150	1	5
3408	3	1	2	83	338	1	4
3409	3	7	1	154	367	1	6
3410	3	11	0	113	179	1	7
3411	3	11	2	90	314	1	6
3412	3	10	2	14	38	1	6
3413	3	8	0	191	347	1	2
3414	3	2	0	155	347	1	7
3415	3	2	2	17	120	1	5
3416	3	6	5	145	16	1	2
3417	3	7	0	94	190	1	7
3418	3	9	3	35	271	1	5
3419	3	5	0	166	142	1	3
3420	3	0	4	188	95	1	7
3421	3	6	2	143	60	1	4
3422	3	11	5	114	109	1	4
3423	3	7	0	51	62	1	2
3424	3	7	0	44	365	1	7
3425	3	10	5	81	341	1	5
3426	3	1	2	140	277	1	4
3427	3	2	2	182	363	1	2
3428	3	8	1	57	62	1	3
3429	3	3	4	126	13	1	5
3430	3	9	4	94	239	1	2
3431	3	1	5	16	158	1	6
3432	3	11	3	122	269	1	6
3433	3	9	5	18	64	1	5
3434	3	1	1	115	238	1	5
3435	3	8	1	163	300	1	2
3436	3	6	4	128	28	1	1
3437	3	2	2	77	84	1	2
3438	3	11	0	57	177	1	4
3439	3	4	1	50	325	1	4
3440	3	10	4	77	314	1	1
3441	3	10	1	43	303	1	2
3442	3	10	4	159	368	1	5
3443	3	0	5	7	41	1	0
3444	3	9	4	67	333	1	3
3445	3	6	3	158	327	1	0
3446	3	10	3	139	148	1	4
3447	3	3	3	175	207	1	4
3448	3	1	3	176	30	1	2
3449	3	6	2	123	237	1	3
3450	3	9	5	36	160	1	5
3451	3	5	4	102	66	1	5
3452	3	8	3	27	163	1	3
3453	3	1	1	68	230	1	3
3454	3	1	4	12	148	1	6
3455	3	6	4	63	81	1	5
3456	3	11	3	80	97	1	2
3457	3	8	3	119	255	1	4
3458	3	0	1	23	201	1	7
3459	3	3	0	149	180	1	0
3460	3	4	2	126	305	1	7
3461	3	8	1	2	55	1	6
3462	3	4	2	186	187	1	6
3463	3	0	2	102	26	1	3
3464	3	8	4	73	37	1	6
3465	3	7	4	195	281	1	4
3466	3	10	0	156	60	1	2
3467	3	6	1	95	173	1	5
3468	3	3	4	154	260	1	6
3469	3	0	5	11	19	1	2
3470	3	5	1	121	265	1	7
3471	3	9	4	131	71	1	5
3472	3	5	4	41	201	1	4
3473	3	5	5	129	260	1	7
3474	3	9	2	76	243	1	0
3475	3	5	4	172	56	1	6
3476	3	4	4	185	352	1	0
3477	3	7	5	67	335	1	3
3478	3	0	4	149	245	1	2
3479	3	10	1	184	317	1	6
3480	3	10	1	62	16	1	1
3481	3	0	1	112	160	1	6
3482	3	6	4	176	104	1	6
3483	3	9	5	120	376	1	0
3484	3	2	5	132	106	1	5
3485	3	7	1	134	192	1	5
3486	3	7	5	136	175	1	5
3487	3	11	4	174	329	1	4
3488	3	7	4	49	126	1	4
3489	3	4	5	57	152	1	4
3490	3	3	2	176	360	1	7
3491	3	7	2	89	286	1	4
3492	3	1	3	146	346	1	6
3493	3	5	2	37	148	1	0
3494	3	11	5	20	177	1	7
3495	3	4	1	191	245	1	3
3496	3	8	1	69	287	1	4
3497	3	1	1	157	379	1	3
3498	3	0	5	171	271	1	3
3499	3	3	2	13	51	1	6
3500	3	11	0	120	51	1	2
3501	3	8	3	40	208	1	7
3502	3	10	2	51	147	1	5
3503	3	10	4	15	45	1	3
3504	3	11	3	185	19	1	2
3505	3	2	1	9	203	1	7
3506	3	11	2	74	19	1	0
3507	3	9	2	154	54	1	5
3508	3	7	1	164	278	1	7
3509	3	8	0	119	139	1	3
3510	3	5	5	41	374	1	7
3511	3	4	5	183	95	1	0
3512	3	5	1	75	290	1	3
3513	3	9	4	163	207	1	6
3514	3	5	1	22	205	1	1
3515	3	2	0	122	165	1	3
3516	3	4	2	98	120	1	7
3517	3	5	2	77	298	1	0
3518	3	10	0	92	354	1	3
3519	3	10	1	30	238	1	4
3520	3	6	5	175	257	1	4
3521	3	1	4	163	151	1	5
3522	3	3	1	56	68	1	7
3523	3	7	3	191	310	1	5
3524	3	11	1	140	241	1	3
3525	3	10	4	193	305	1	1
3526	3	7	0	135	360	1	5
3527	3	9	4	28	31	1	3
3528	3	8	4	38	84	1	5
3529	3	7	5	29	348	1	3
3530	3	9	0	125	46	1	7
3531	3	7	3	33	262	1	6
3532	3	9	5	14	286	1	7
3533	3	4	2	185	11	1	6
3534	3	0	0	190	111	1	1
3535	3	6	4	88	358	1	1
3536	3	0	2	17	241	1	0
3537	3	6	2	46	69	1	6
3538	3	6	0	114	193	1	6
3539	3	10	5	169	276	1	2
3540	3	5	4	30	91	1	6
3541	3	2	0	186	114	1	0
3542	3	4	4	118	344	1	6
3543	3	6	2	58	126	1	7
3544	3	2	0	70	96	1	1
3545	3	10	1	107	314	1	0
3546	3	3	3	17	51	1	0
3547	3	9	1	172	360	1	0
3548	3	11	1	11	205	1	7
3549	3	8	4	55	28	1	2
3550	3	4	4	59	374	1	5
3551	3	9	2	172	164	1	3
3552	3	2	3	169	266	1	3
3553	3	4	5	70	31	1	2
3554	3	10	0	109	284	1	7
3555	3	5	4	164	343	1	6
3556	3	5	1	178	213	1	6
3557	3	4	1	96	94	1	7
3558	3	3	3	76	362	1	2
3559	3	0	4	143	211	1	6
3560	3	8	2	34	198	1	3
3561	3	3	3	84	331	1	1
3562	3	5	0	23	274	1	3
3563	3	4	0	96	344	1	0
3564	3	3	3	194	300	1	3
3565	3	3	1	85	155	1	0
3566	3	3	1	189	60	1	7
3567	3	11	3	154	360	1	3
3568	3	3	3	141	164	1	4
3569	3	7	2	136	332	1	5
3570	3	4	3	92	262	1	7
3571	3	1	1	184	240	1	5
3572	3	5	4	80	211	1	0
3573	3	3	2	189	74	1	0
3574	3	8	2	149	296	1	6
3575	3	2	3	50	168	1	3
3576	3	9	2	62	255	1	5
3577	3	7	3	185	328	1	7
3578	3	2	1	187	180	1	2
3579	3	11	4	139	250	1	2
3580	3	10	0	15	268	1	0
3581	3	10	1	12	3	1	6
3582	3	10	0	59	34	1	2
3583	3	3	0	129	233	1	5
3584	3	9	5	163	341	1	7
3585	3	7	0	4	3	1	6
3586	3	0	4	135	369	1	4
3587	3	4	1	4	257	1	6
3588	3	1	1	24	268	1	2
3589	3	3	2	158	269	1	4
3590	3	4	3	101	40	1	5
3591	3	7	2	144	124	1	3
3592	3	10	0	20	334	1	0
3593	3	6	0	97	193	1	7
3594	3	10	0	2	359	1	2
3595	3	7	4	111	330	1	5
3596	3	1	1	135	21	1	3
3597	3	11	0	145	243	1	4
3598	3	1	1	175	143	1	0
3599	3	5	5	4	106	1	2
3600	3	6	4	19	153	1	2
3601	3	3	3	145	199	1	5
3602	3	11	4	35	352	1	1
3603	3	11	3	88	27	1	1
3604	3	3	2	19	174	1	6
3605	3	0	3	162	139	1	7
3606	3	3	3	91	283	1	6
3607	3	2	0	174	299	1	6
3608	3	9	0	75	126	1	1
3609	3	4	5	39	194	1	2
3610	3	6	0	81	184	1	1
3611	3	0	2	78	227	1	5
3612	3	1	3	33	44	1	2
3613	3	7	0	142	284	1	6
3614	3	0	4	22	181	1	1
3615	3	9	2	83	197	1	0
3616	3	6	4	99	43	1	3
3617	3	8	1	43	350	1	6
3618	3	2	3	68	154	1	4
3619	3	2	2	16	85	1	6
3620	3	6	2	76	247	1	1
3621	3	4	4	63	369	1	7
3622	3	9	1	50	234	1	1
3623	3	4	4	1	202	1	5
3624	3	6	3	84	225	1	5
3625	3	10	2	152	69	1	4
3626	3	9	2	177	102	1	7
3627	3	2	5	101	163	1	4
3628	3	11	2	162	251	1	3
3629	3	6	0	71	201	1	5
3630	3	9	5	51	303	1	2
3631	3	8	5	6	372	1	7
3632	3	3	3	112	149	1	1
3633	3	10	1	127	71	1	4
3634	3	4	3	168	78	1	6
3635	3	1	4	114	306	1	7
3636	3	6	4	136	259	1	6
3637	3	0	0	92	359	1	1
3638	3	3	1	168	340	1	5
3639	3	10	2	156	22	1	6
3640	3	6	2	27	5	1	1
3641	3	3	3	130	382	1	3
3642	3	5	2	100	237	1	2
3643	3	0	3	123	53	1	4
3644	3	1	2	29	373	1	2
3645	3	4	4	87	233	1	3
3646	3	7	3	89	243	1	1
3647	3	11	0	178	231	1	5
3648	3	4	0	11	363	1	1
3649	3	5	5	165	55	1	2
3650	3	3	2	132	89	1	2
3651	3	8	3	109	236	1	3
3652	3	10	3	47	95	1	6
3653	3	0	3	188	314	1	3
3654	3	9	5	109	199	1	0
3655	3	3	4	52	142	1	1
3656	3	1	2	137	95	1	5
3657	3	3	5	117	58	1	4
3658	3	7	4	135	327	1	5
3659	3	6	2	156	200	1	1
3660	3	5	5	117	316	1	2
3661	3	11	5	76	314	1	1
3662	3	2	2	80	60	1	3
3663	3	1	4	46	191	1	2
3664	3	6	4	107	305	1	2
3665	3	6	5	108	95	1	7
3666	3	8	4	177	330	1	2
3667	3	2	1	125	147	1	2
3668	3	5	2	115	317	1	0
3669	3	0	3	124	69	1	3
3670	3	8	3	129	334	1	7
3671	3	10	3	125	212	1	7
3672	3	2	1	21	289	1	0
3673	3	4	4	8	140	1	3
3674	3	4	4	43	234	1	7
3675	3	8	2	28	293	1	1
3676	3	8	5	93	277	1	0
3677	3	7	0	139	111	1	6
3678	3	11	0	167	126	1	4
3679	3	7	3	67	178	1	1
3680	3	1	5	60	107	1	5
3681	3	9	4	161	219	1	2
3682	3	2	4	52	105	1	0
3683	3	5	2	136	143	1	2
3684	3	11	4	74	148	1	4
3685	3	10	0	24	69	1	6
3686	3	4	1	167	64	1	2
3687	3	2	5	182	164	1	3
3688	3	6	5	125	72	1	4
3689	3	6	5	96	231	1	1
3690	3	1	5	103	263	1	4
3691	3	5	4	116	249	1	5
3692	3	0	5	187	47	1	7
3693	3	10	4	178	183	1	1
3694	3	6	3	55	219	1	3
3695	3	4	4	82	145	1	5
3696	3	9	2	33	289	1	7
3697	3	10	0	195	24	1	0
3698	3	10	1	117	8	1	1
3699	3	7	1	116	0	1	6
3700	3	11	1	33	332	1	4
3701	3	4	2	23	335	1	5
3702	3	1	0	95	340	1	2
3703	3	6	3	160	156	1	3
3704	3	10	0	23	360	1	1
3705	3	3	4	122	39	1	2
3706	3	3	0	132	348	1	7
3707	3	0	3	178	175	1	1
3708	3	11	1	33	244	1	1
3709	3	6	0	22	374	1	1
3710	3	5	3	94	153	1	2
3711	3	2	0	164	346	1	2
3712	3	8	3	144	4	1	2
3713	3	5	3	184	109	1	2
3714	3	9	0	175	226	1	3
3715	3	1	2	35	63	1	6
3716	3	6	2	80	71	1	3
3717	3	10	5	21	127	1	4
3718	3	0	4	168	154	1	3
3719	3	9	2	130	96	1	6
3720	3	10	3	13	122	1	7
3721	3	1	4	61	255	1	1
3722	3	0	3	92	162	1	2
3723	3	9	3	107	187	1	2
3724	3	1	0	4	300	1	1
3725	3	4	3	55	20	1	0
3726	3	8	3	73	321	1	6
3727	3	11	2	102	42	1	2
3728	3	1	1	79	40	1	3
3729	3	8	2	83	200	1	1
3730	3	11	0	111	373	1	3
3731	3	3	3	22	222	1	1
3732	3	9	5	155	28	1	4
3733	3	11	0	168	379	1	2
3734	3	0	1	181	70	1	0
3735	3	7	1	88	267	1	4
3736	3	5	5	32	383	1	4
3737	3	1	2	7	171	1	6
3738	3	8	3	16	134	1	1
3739	3	7	3	130	184	1	0
3740	3	9	2	42	188	1	2
3741	3	1	1	146	345	1	1
3742	3	11	0	130	1	1	0
3743	3	3	3	11	241	1	5
3744	3	2	1	45	18	1	6
3745	3	5	2	63	213	1	5
3746	3	1	4	146	190	1	1
3747	3	10	4	13	91	1	3
3748	3	0	2	102	35	1	7
3749	3	4	0	83	44	1	7
3750	3	5	5	51	149	1	4
3751	3	9	4	62	237	1	5
3752	3	7	1	50	375	1	3
3753	3	0	4	104	12	1	3
3754	3	5	2	162	355	1	0
3755	3	0	5	194	336	1	6
3756	3	11	4	78	53	1	3
3757	3	3	1	107	251	1	0
3758	3	11	1	71	47	1	0
3759	3	8	3	105	358	1	5
3760	3	11	4	21	297	1	1
3761	3	2	4	163	201	1	1
3762	3	9	1	15	222	1	2
3763	3	4	5	66	161	1	6
3764	3	11	2	83	162	1	7
3765	3	3	4	19	103	1	2
3766	3	1	3	39	54	1	2
3767	3	7	4	80	208	1	1
3768	3	5	3	53	231	1	4
3769	3	4	5	30	46	1	2
3770	3	4	1	180	356	1	0
3771	3	5	2	37	46	1	3
3772	3	6	2	131	25	1	4
3773	3	2	4	7	207	1	7
3774	3	11	3	140	127	1	1
3775	3	1	0	35	62	1	0
3776	3	3	2	33	101	1	6
3777	3	10	4	161	330	1	1
3778	3	9	0	66	38	1	0
3779	3	3	0	165	227	1	2
3780	3	5	0	31	21	1	7
3781	3	2	3	146	221	1	6
3782	3	0	1	97	349	1	6
3783	3	5	2	54	95	1	4
3784	3	7	5	38	17	1	3
3785	3	4	0	127	210	1	7
3786	3	1	3	71	196	1	2
3787	3	3	5	164	269	1	3
3788	3	8	3	4	195	1	5
3789	3	8	3	124	176	1	5
3790	3	4	4	46	13	1	5
3791	3	3	3	7	143	1	0
3792	3	8	1	91	299	1	3
3793	3	1	2	63	336	1	3
3794	3	8	4	188	28	1	3
3795	3	6	1	90	88	1	2
3796	3	9	4	81	377	1	5
3797	3	0	4	180	358	1	5
3798	3	9	3	36	288	1	3
3799	3	8	0	79	89	1	7
3800	3	1	0	14	119	1	3
3801	3	8	4	122	0	1	5
3802	3	3	2	33	174	1	2
3803	3	0	0	5	75	1	2
3804	3	8	5	93	37	1	5
3805	3	10	2	101	300	1	1
3806	3	4	5	82	69	1	2
3807	3	6	1	163	249	1	5
3808	3	11	1	143	355	1	5
3809	3	10	2	150	89	1	6
3810	3	11	1	176	150	1	2
3811	3	11	4	0	359	1	6
3812	3	0	4	46	308	1	5
3813	3	3	3	163	289	1	1
3814	3	2	1	84	381	1	1
3815	3	5	5	81	85	1	1
3816	3	10	3	163	373	1	5
3817	3	0	5	67	107	1	3
3818	3	1	5	89	131	1	1
3819	3	0	5	12	197	1	7
3820	3	6	3	42	211	1	7
3821	3	5	3	139	192	1	1
3822	3	9	1	166	351	1	3
3823	3	7	0	18	17	1	4
3824	3	5	2	66	53	1	1
3825	3	2	4	96	82	1	1
3826	3	1	5	86	304	1	7
3827	3	0	4	110	334	1	2
3828	3	6	2	40	27	1	1
3829	3	3	5	48	209	1	4
3830	3	4	0	76	121	1	1
3831	3	6	1	146	281	1	7
3832	3	0	0	92	1	1	6
3833	3	4	1	169	320	1	7
3834	3	1	5	6	105	1	2
3835	3	4	2	20	242	1	1
3836	3	6	0	120	250	1	4
3837	3	10	2	139	198	1	2
3838	3	6	0	94	95	1	7
3839	3	4	1	112	238	1	4
3840	3	4	5	144	31	1	2
3841	3	10	4	24	43	1	5
3842	3	6	4	193	301	1	3
3843	3	0	4	99	267	1	6
3844	3	10	3	121	293	1	3
3845	3	4	4	20	202	1	0
3846	3	9	0	132	292	1	2
3847	3	7	1	44	85	1	3
3848	3	2	5	10	216	1	1
3849	3	6	4	51	321	1	2
3850	3	4	0	81	372	1	1
3851	3	6	2	142	203	1	5
3852	3	8	0	117	6	1	6
3853	3	6	0	38	75	1	1
3854	3	9	3	25	146	1	5
3855	3	4	4	98	335	1	7
3856	3	9	2	121	19	1	2
3857	3	6	0	36	316	1	6
3858	3	6	0	84	353	1	3
3859	3	11	0	121	137	1	5
3860	3	5	3	77	159	1	4
3861	3	11	1	175	50	1	3
3862	3	4	2	190	226	1	5
3863	3	11	1	106	309	1	1
3864	3	7	4	54	208	1	7
3865	3	5	0	14	263	1	2
3866	3	4	1	181	259	1	6
3867	3	8	1	145	14	1	2
3868	3	3	3	14	127	1	0
3869	3	0	2	92	360	1	3
3870	3	5	5	118	258	1	6
3871	3	1	2	174	15	1	3
3872	3	7	3	152	228	1	2
3873	3	9	1	141	179	1	5
3874	3	4	2	191	352	1	1
3875	3	0	4	98	25	1	2
3876	3	3	5	56	331	1	3
3877	3	3	4	68	333	1	6
3878	3	0	3	196	349	1	0
3879	3	2	1	165	88	1	0
3880	3	4	3	155	156	1	4
3881	3	6	1	89	235	1	4
3882	3	7	4	77	346	1	6
3883	3	1	4	1	261	1	5
3884	3	10	2	152	311	1	4
3885	3	10	2	27	246	1	1
3886	3	4	2	163	166	1	4
3887	3	10	1	182	333	1	4
3888	3	2	4	132	123	1	0
3889	3	6	5	169	163	1	2
3890	3	0	2	167	254	1	4
3891	3	6	4	103	198	1	0
3892	3	11	5	146	97	1	5
3893	3	11	5	56	351	1	7
3894	3	5	5	129	153	1	2
3895	3	8	3	46	150	1	1
3896	3	2	5	189	132	1	2
3897	3	5	2	167	45	1	3
3898	3	3	2	190	157	1	6
3899	3	5	3	66	299	1	4
3900	3	1	3	120	27	1	1
3901	3	3	4	128	61	1	6
3902	3	4	1	105	27	1	2
3903	3	3	1	87	209	1	7
3904	3	5	3	183	92	1	1
3905	3	5	5	161	90	1	5
3906	3	0	1	1	231	1	4
3907	3	2	0	147	81	1	7
3908	3	2	3	157	222	1	6
3909	3	6	0	122	196	1	0
3910	3	8	0	51	374	1	5
3911	3	5	0	193	271	1	3
3912	3	10	1	1	320	1	3
3913	3	11	0	88	159	1	2
3914	3	6	1	128	301	1	4
3915	3	1	3	11	152	1	4
3916	3	11	3	133	305	1	5
3917	3	10	2	34	175	1	7
3918	3	3	1	42	206	1	0
3919	3	3	5	186	67	1	3
3920	3	0	0	150	258	1	2
3921	3	5	3	182	333	1	0
3922	3	10	4	65	273	1	0
3923	3	0	0	169	55	1	0
3924	3	11	3	29	213	1	7
3925	3	1	5	140	129	1	7
3926	3	2	2	52	355	1	0
3927	3	6	4	169	51	1	4
3928	3	9	0	179	70	1	6
3929	3	8	2	184	316	1	1
3930	3	1	4	27	254	1	3
3931	3	3	2	67	267	1	3
3932	3	11	0	104	151	1	2
3933	3	8	2	127	106	1	7
3934	3	3	0	0	6	1	1
3935	3	9	0	171	252	1	2
3936	3	8	2	19	370	1	1
3937	3	10	2	59	233	1	4
3938	3	7	0	12	51	1	2
3939	3	4	3	92	346	1	5
3940	3	11	0	29	48	1	0
3941	3	2	2	169	331	1	2
3942	3	5	5	112	318	1	4
3943	3	1	0	95	175	1	2
3944	3	6	3	102	233	1	4
3945	3	11	0	122	215	1	2
3946	3	2	1	178	371	1	0
3947	3	1	4	106	302	1	7
3948	3	10	2	112	92	1	6
3949	3	9	3	7	350	1	2
3950	3	7	0	28	210	1	7
3951	3	1	0	66	335	1	5
3952	3	11	5	173	268	1	3
3953	3	5	3	132	267	1	1
3954	3	10	2	186	127	1	7
3955	3	10	1	173	328	1	6
3956	3	8	5	156	27	1	0
3957	3	2	1	129	240	1	7
3958	3	1	1	192	251	1	5
3959	3	5	4	71	25	1	3
3960	3	10	0	96	206	1	3
3961	3	7	0	113	293	1	7
3962	3	7	3	114	161	1	1
3963	3	11	3	167	9	1	1
3964	3	6	0	9	285	1	0
3965	3	9	4	158	326	1	4
3966	3	8	2	52	335	1	7
3967	3	5	2	13	114	1	7
3968	3	8	5	196	317	1	7
3969	3	10	0	93	366	1	7
3970	3	1	0	194	337	1	3
3971	3	5	4	90	324	1	4
3972	3	8	0	95	359	1	1
3973	3	2	0	126	71	1	6
3974	3	4	0	156	100	1	3
3975	3	6	5	55	234	1	3
3976	3	5	5	27	212	1	0
3977	3	10	3	150	63	1	7
3978	3	10	3	150	258	1	2
3979	3	0	4	135	376	1	0
3980	3	6	5	149	247	1	2
3981	3	9	0	44	374	1	2
3982	3	6	4	168	307	1	5
3983	3	6	2	107	311	1	3
3984	3	6	1	87	150	1	7
3985	3	2	5	105	308	1	4
3986	3	8	1	80	364	1	3
3987	3	3	5	159	365	1	4
3988	3	5	4	172	67	1	2
3989	3	8	5	177	326	1	5
3990	3	1	4	194	180	1	7
3991	3	9	5	170	363	1	6
3992	3	11	0	136	146	1	6
3993	3	8	1	27	12	1	6
3994	3	0	2	171	28	1	3
3995	3	2	1	73	349	1	4
3996	3	0	4	176	151	1	3
3997	3	0	4	91	231	1	1
3998	3	10	5	189	287	1	3
3999	3	10	4	143	199	1	3
4000	4	10	1	28	12	1	4
4001	4	3	5	35	377	1	1
4002	4	11	0	139	44	1	6
4003	4	0	4	23	111	1	3
4004	4	9	5	6	287	1	3
4005	4	10	1	179	279	1	6
4006	4	7	1	150	142	1	0
4007	4	11	1	108	174	1	4
4008	4	3	0	195	172	1	1
4009	4	6	4	24	183	1	5
4010	4	4	4	11	373	1	7
4011	4	1	5	96	40	1	4
4012	4	9	5	92	295	1	3
4013	4	1	2	11	338	1	3
4014	4	1	2	59	51	1	6
4015	4	7	2	162	186	1	2
4016	4	5	5	53	343	1	4
4017	4	10	4	165	36	1	2
4018	4	11	3	62	83	1	7
4019	4	4	5	163	352	1	3
4020	4	5	0	196	28	1	3
4021	4	5	1	102	137	1	1
4022	4	9	5	183	161	1	3
4023	4	7	1	101	329	1	7
4024	4	4	5	35	126	1	4
4025	4	9	2	109	298	1	6
4026	4	3	0	35	260	1	7
4027	4	0	5	28	78	1	2
4028	4	6	3	152	32	1	6
4029	4	9	4	119	270	1	4
4030	4	0	5	174	369	1	1
4031	4	8	0	192	136	1	5
4032	4	4	0	111	80	1	7
4033	4	11	4	184	134	1	2
4034	4	1	1	160	152	1	3
4035	4	5	4	195	82	1	0
4036	4	5	2	125	9	1	1
4037	4	4	4	61	29	1	3
4038	4	1	0	21	374	1	7
4039	4	8	5	196	64	1	2
4040	4	7	4	140	84	1	4
4041	4	9	5	108	108	1	3
4042	4	4	3	102	343	1	5
4043	4	8	1	115	61	1	3
4044	4	1	4	86	10	1	3
4045	4	3	1	1	36	1	0
4046	4	1	4	8	169	1	1
4047	4	3	1	71	342	1	7
4048	4	8	1	33	370	1	7
4049	4	7	0	104	97	1	1
4050	4	10	3	110	181	1	6
4051	4	7	0	186	27	1	1
4052	4	6	1	186	173	1	1
4053	4	3	1	48	274	1	7
4054	4	6	1	46	142	1	7
4055	4	1	0	113	281	1	1
4056	4	10	1	138	7	1	1
4057	4	2	1	104	248	1	7
4058	4	6	0	15	84	1	6
4059	4	6	3	67	232	1	4
4060	4	11	1	187	284	1	7
4061	4	3	4	75	111	1	0
4062	4	11	0	138	31	1	5
4063	4	0	0	149	244	1	2
4064	4	8	4	20	95	1	1
4065	4	1	0	172	120	1	6
4066	4	9	4	63	296	1	0
4067	4	1	2	107	336	1	5
4068	4	3	1	171	366	1	5
4069	4	4	3	101	67	1	4
4070	4	5	3	192	37	1	0
4071	4	9	4	144	51	1	1
4072	4	3	2	129	135	1	2
4073	4	1	1	62	189	1	4
4074	4	7	4	139	360	1	4
4075	4	10	5	135	4	1	4
4076	4	1	0	34	135	1	1
4077	4	11	2	141	79	1	4
4078	4	9	1	53	367	1	5
4079	4	10	2	162	135	1	7
4080	4	0	2	23	324	1	6
4081	4	0	5	0	170	1	2
4082	4	4	4	41	379	1	7
4083	4	11	0	109	287	1	0
4084	4	1	2	176	76	1	0
4085	4	9	1	141	75	1	6
4086	4	0	2	78	186	1	0
4087	4	3	2	174	127	1	1
4088	4	8	1	104	317	1	2
4089	4	2	1	45	211	1	0
4090	4	11	2	85	210	1	3
4091	4	2	0	179	55	1	6
4092	4	7	2	56	102	1	7
4093	4	4	5	58	114	1	0
4094	4	3	0	102	168	1	4
4095	4	4	5	89	328	1	6
4096	4	8	2	84	14	1	1
4097	4	2	0	148	135	1	0
4098	4	9	3	111	176	1	5
4099	4	9	4	130	59	1	6
4100	4	3	0	65	22	1	6
4101	4	8	2	137	351	1	3
4102	4	6	4	17	340	1	5
4103	4	5	4	169	63	1	4
4104	4	4	3	170	209	1	5
4105	4	11	1	75	283	1	2
4106	4	6	4	170	194	1	2
4107	4	9	2	77	207	1	0
4108	4	4	3	53	220	1	5
4109	4	7	4	113	345	1	3
4110	4	7	2	188	86	1	1
4111	4	8	0	169	324	1	5
4112	4	3	1	172	158	1	3
4113	4	2	3	6	23	1	3
4114	4	9	3	196	37	1	7
4115	4	10	3	147	99	1	6
4116	4	6	0	62	75	1	0
4117	4	6	0	56	90	1	7
4118	4	8	1	63	62	1	7
4119	4	7	3	170	271	1	5
4120	4	9	4	184	258	1	6
4121	4	7	3	40	380	1	7
4122	4	4	4	192	126	1	4
4123	4	7	3	160	122	1	4
4124	4	1	2	182	146	1	3
4125	4	5	1	81	276	1	1
4126	4	2	5	59	196	1	2
4127	4	3	2	16	212	1	6
4128	4	8	1	119	212	1	0
4129	4	6	4	99	299	1	0
4130	4	6	2	122	3	1	5
4131	4	6	3	107	275	1	3
4132	4	3	0	69	223	1	7
4133	4	6	5	86	342	1	6
4134	4	2	3	119	65	1	0
4135	4	9	0	144	339	1	0
4136	4	10	1	109	69	1	7
4137	4	0	1	66	194	1	5
4138	4	7	2	83	172	1	6
4139	4	6	0	64	41	1	7
4140	4	11	1	138	26	1	5
4141	4	10	0	17	333	1	0
4142	4	3	1	51	10	1	2
4143	4	2	4	121	342	1	1
4144	4	3	2	119	358	1	4
4145	4	2	1	155	310	1	1
4146	4	4	2	27	296	1	0
4147	4	9	5	173	192	1	6
4148	4	3	0	19	303	1	3
4149	4	11	4	77	350	1	1
4150	4	0	5	88	272	1	6
4151	4	5	0	17	259	1	5
4152	4	6	2	125	54	1	6
4153	4	10	3	117	362	1	2
4154	4	2	4	187	267	1	4
4155	4	8	5	123	238	1	6
4156	4	9	0	68	165	1	3
4157	4	4	4	115	124	1	7
4158	4	9	0	171	194	1	5
4159	4	7	1	83	93	1	7
4160	4	5	4	66	174	1	4
4161	4	11	4	70	284	1	0
4162	4	3	3	21	123	1	6
4163	4	8	5	194	123	1	7
4164	4	11	0	125	229	1	0
4165	4	4	2	56	207	1	3
4166	4	10	4	148	188	1	7
