tag	layer	block	head	x	y	target	bit
3345	3	9	9	129	393	1	7
3346	3	8	9	189	42	1	7
3347	3	10	8	48	329	1	7
3348	3	2	5	15	461	1	1
3349	3	11	0	21	516	1	2
3350	3	3	8	181	448	1	7
3351	3	8	5	156	162	1	5
3352	3	4	10	99	418	1	5
3353	3	9	1	13	646	1	5
3354	3	5	4	24	571	1	6
3355	3	4	5	185	672	1	2
3356	3	1	5	149	679	1	2
3357	3	4	2	167	715	1	6
3358	3	9	8	181	86	1	4
3359	3	6	10	164	336	1	2
3360	3	11	10	189	701	1	1
3361	3	10	0	108	520	1	5
3362	3	5	5	79	184	1	3
3363	3	7	2	49	231	1	2
3364	3	1	10	75	103	1	0
3365	3	5	9	196	632	1	2
3366	3	6	11	39	166	1	2
3367	3	9	0	42	738	1	7
3368	3	6	7	93	692	1	3
3369	3	9	3	72	766	1	7
3370	3	8	3	61	316	1	7
3371	3	5	7	173	584	1	7
3372	3	4	2	97	514	1	6
3373	3	3	0	154	141	1	4
3374	3	10	11	123	380	1	1
3375	3	8	2	31	291	1	1
3376	3	4	6	115	525	1	2
3377	3	1	0	56	461	1	5
3378	3	6	3	13	405	1	5
3379	3	6	0	20	383	1	3
3380	3	5	2	25	731	1	5
3381	3	2	11	9	293	1	7
3382	3	2	7	194	722	1	7
3383	3	9	4	1	81	1	0
3384	3	3	1	38	561	1	6
3385	3	4	0	60	308	1	1
3386	3	3	1	107	654	1	7
3387	3	1	10	127	611	1	0
3388	3	8	4	147	247	1	2
3389	3	6	3	0	629	1	5
3390	3	9	8	106	191	1	1
3391	3	5	6	17	538	1	0
3392	3	7	5	11	650	1	6
3393	3	4	1	191	16	1	5
3394	3	5	9	61	750	1	1
3395	3	11	0	193	340	1	2
3396	3	5	10	139	346	1	2
3397	3	7	2	178	490	1	2
3398	3	1	4	183	468	1	0
3399	3	3	5	11	204	1	0
3400	3	4	4	131	407	1	7
3401	3	0	4	192	662	1	3
3402	3	5	4	12	671	1	5
3403	3	1	11	94	447	1	6
3404	3	7	7	98	347	1	2
3405	3	11	1	127	376	1	4
3406	3	11	9	108	80	1	6
3407	3	2	1	139	300	1	5
3408	3	1	4	83	676	1	4
3409	3	7	2	154	734	1	6
3410	3	11	0	113	359	1	7
3411	3	11	4	90	629	1	6
3412	3	10	5	14	76	1	6
3413	3	8	0	191	695	1	2
3414	3	2	0	155	694	1	7
3415	3	2	5	17	241	1	5
3416	3	6	10	145	33	1	2
3417	3	7	1	94	380	1	7
3418	3	9	6	35	542	1	5
3419	3	5	1	166	285	1	3
3420	3	0	8	188	190	1	7
3421	3	6	4	143	120	1	4
3422	3	11	11	114	219	1	4
3423	3	7	1	51	125	1	2
3424	3	7	1	44	730	1	7
3425	3	10	11	81	683	1	5
3426	3	1	4	140	555	1	4
3427	3	2	5	182	726	1	2
3428	3	8	2	57	124	1	3
3429	3	3	8	126	26	1	5
3430	3	9	9	94	478	1	2
3431	3	1	11	16	316	1	6
3432	3	11	6	122	538	1	6
3433	3	9	10	18	128	1	5
3434	3	1	2	115	477	1	5
3435	3	8	2	163	601	1	2
3436	3	6	8	128	56	1	1
3437	3	2	5	77	168	1	2
3438	3	11	1	57	354	1	4
3439	3	4	2	50	650	1	4
3440	3	10	8	77	629	1	1
3441	3	10	2	43	606	1	2
3442	3	10	9	159	737	1	5
3443	3	0	10	7	83	1	0
3444	3	9	9	67	666	1	3
3445	3	6	7	158	654	1	0
3446	3	10	7	139	296	1	4
3447	3	3	7	175	415	1	4
3448	3	1	7	176	61	1	2
3449	3	6	5	123	475	1	3
3450	3	9	11	36	320	1	5
3451	3	5	8	102	133	1	5
3452	3	8	7	27	326	1	3
3453	3	1	2	68	460	1	3
3454	3	1	9	12	297	1	6
3455	3	6	9	63	163	1	5
3456	3	11	7	80	194	1	2
3457	3	8	7	119	510	1	4
3458	3	0	3	23	402	1	7
3459	3	3	0	149	361	1	0
3460	3	4	4	126	611	1	7
3461	3	8	2	2	110	1	6
3462	3	4	5	186	374	1	6
3463	3	0	5	102	52	1	3
3464	3	8	8	73	75	1	6
3465	3	7	9	195	563	1	4
3466	3	10	1	156	121	1	2
3467	3	6	2	95	347	1	5
3468	3	3	8	154	521	1	6
3469	3	0	11	11	39	1	2
3470	3	5	2	121	531	1	7
3471	3	9	9	131	143	1	5
3472	3	5	9	41	402	1	4
3473	3	5	11	129	521	1	7
3474	3	9	5	76	486	1	0
3475	3	5	9	172	112	1	6
3476	3	4	9	185	704	1	0
3477	3	7	11	67	671	1	3
3478	3	0	8	149	491	1	2
3479	3	10	2	184	634	1	6
3480	3	10	3	62	32	1	1
3481	3	0	2	112	321	1	6
3482	3	6	8	176	208	1	6
3483	3	9	11	120	753	1	0
3484	3	2	10	132	212	1	5
3485	3	7	2	134	385	1	5
3486	3	7	10	136	350	1	5
3487	3	11	9	174	658	1	4
3488	3	7	8	49	252	1	4
3489	3	4	11	57	304	1	4
3490	3	3	5	176	721	1	7
3491	3	7	4	89	573	1	4
3492	3	1	6	146	692	1	6
3493	3	5	4	37	297	1	0
3494	3	11	10	20	354	1	7
3495	3	4	3	191	490	1	3
3496	3	8	2	69	575	1	4
3497	3	1	3	157	758	1	3
3498	3	0	10	171	543	1	3
3499	3	3	5	13	102	1	6
3500	3	11	0	120	102	1	2
3501	3	8	7	40	416	1	7
3502	3	10	4	51	294	1	5
3503	3	10	8	15	91	1	3
3504	3	11	6	185	38	1	2
3505	3	2	2	9	406	1	7
3506	3	11	4	74	38	1	0
3507	3	9	4	154	109	1	5
3508	3	7	2	164	556	1	7
3509	3	8	1	119	279	1	3
3510	3	5	10	41	748	1	7
3511	3	4	11	183	190	1	0
3512	3	5	2	75	581	1	3
3513	3	9	8	163	415	1	6
3514	3	5	2	22	410	1	1
3515	3	2	0	122	331	1	3
3516	3	4	4	98	241	1	7
3517	3	5	4	77	596	1	0
3518	3	10	0	92	709	1	3
3519	3	10	2	30	476	1	4
3520	3	6	11	175	514	1	4
3521	3	1	9	163	302	1	5
3522	3	3	2	56	136	1	7
3523	3	7	6	191	620	1	5
3524	3	11	3	140	482	1	3
3525	3	10	8	193	610	1	1
3526	3	7	1	135	720	1	5
3527	3	9	9	28	63	1	3
3528	3	8	8	38	168	1	5
3529	3	7	11	29	696	1	3
3530	3	9	0	125	93	1	7
3531	3	7	7	33	525	1	6
3532	3	9	10	14	572	1	7
3533	3	4	4	185	22	1	6
3534	3	0	0	190	223	1	1
3535	3	6	8	88	717	1	1
3536	3	0	4	17	483	1	0
3537	3	6	5	46	138	1	6
3538	3	6	1	114	386	1	6
3539	3	10	10	169	552	1	2
3540	3	5	8	30	182	1	6
3541	3	2	0	186	228	1	0
3542	3	4	8	118	689	1	6
3543	3	6	5	58	253	1	7
3544	3	2	0	70	193	1	1
3545	3	10	3	107	629	1	0
3546	3	3	7	17	103	1	0
3547	3	9	3	172	720	1	0
3548	3	11	3	11	411	1	7
3549	3	8	8	55	57	1	2
3550	3	4	9	59	749	1	5
3551	3	9	4	172	328	1	3
3552	3	2	6	169	533	1	3
3553	3	4	10	70	62	1	2
3554	3	10	0	109	569	1	7
3555	3	5	8	164	687	1	6
3556	3	5	2	178	426	1	6
3557	3	4	3	96	188	1	7
3558	3	3	7	76	724	1	2
3559	3	0	8	143	422	1	6
3560	3	8	4	34	397	1	3
3561	3	3	7	84	662	1	1
3562	3	5	0	23	548	1	3
3563	3	4	1	96	689	1	0
3564	3	3	7	194	601	1	3
3565	3	3	3	85	310	1	0
3566	3	3	3	189	120	1	7
3567	3	11	6	154	720	1	3
3568	3	3	6	141	329	1	4
3569	3	7	4	136	664	1	5
3570	3	4	7	92	525	1	7
3571	3	1	3	184	480	1	5
3572	3	5	9	80	423	1	0
3573	3	3	4	189	149	1	0
3574	3	8	4	149	593	1	6
3575	3	2	6	50	337	1	3
3576	3	9	4	62	511	1	5
3577	3	7	7	185	657	1	7
3578	3	2	2	187	360	1	2
3579	3	11	8	139	500	1	2
3580	3	10	1	15	536	1	0
3581	3	10	2	12	6	1	6
3582	3	10	0	59	69	1	2
3583	3	3	0	129	466	1	5
3584	3	9	10	163	682	1	7
3585	3	7	0	4	6	1	6
3586	3	0	8	135	739	1	4
3587	3	4	2	4	514	1	6
3588	3	1	3	24	536	1	2
3589	3	3	5	158	539	1	4
3590	3	4	6	101	80	1	5
3591	3	7	4	144	249	1	3
3592	3	10	1	20	669	1	0
3593	3	6	0	97	386	1	7
3594	3	10	1	2	719	1	2
3595	3	7	9	111	660	1	5
3596	3	1	3	135	43	1	3
3597	3	11	0	145	486	1	4
3598	3	1	2	175	287	1	0
3599	3	5	11	4	212	1	2
3600	3	6	9	19	306	1	2
3601	3	3	6	145	398	1	5
3602	3	11	8	35	705	1	1
3603	3	11	6	88	54	1	1
3604	3	3	5	19	348	1	6
3605	3	0	7	162	279	1	7
3606	3	3	6	91	566	1	6
3607	3	2	1	174	599	1	6
3608	3	9	1	75	252	1	1
3609	3	4	11	39	389	1	2
3610	3	6	1	81	369	1	1
3611	3	0	4	78	455	1	5
3612	3	1	6	33	89	1	2
3613	3	7	1	142	568	1	6
3614	3	0	9	22	362	1	1
3615	3	9	4	83	394	1	0
3616	3	6	9	99	86	1	3
3617	3	8	2	43	701	1	6
3618	3	2	7	68	308	1	4
3619	3	2	4	16	171	1	6
3620	3	6	5	76	495	1	1
3621	3	4	9	63	738	1	7
3622	3	9	2	50	468	1	1
3623	3	4	9	1	405	1	5
3624	3	6	6	84	450	1	5
3625	3	10	5	152	139	1	4
3626	3	9	5	177	205	1	7
3627	3	2	11	101	326	1	4
3628	3	11	5	162	502	1	3
3629	3	6	1	71	402	1	5
3630	3	9	10	51	606	1	2
3631	3	8	11	6	744	1	7
3632	3	3	6	112	298	1	1
3633	3	10	3	127	142	1	4
3634	3	4	6	168	157	1	6
3635	3	1	9	114	612	1	7
3636	3	6	8	136	518	1	6
3637	3	0	1	92	718	1	1
3638	3	3	2	168	680	1	5
3639	3	10	5	156	45	1	6
3640	3	6	4	27	10	1	1
3641	3	3	7	130	764	1	3
3642	3	5	5	100	474	1	2
3643	3	0	6	123	107	1	4
3644	3	1	5	29	747	1	2
3645	3	4	8	87	466	1	3
3646	3	7	7	89	487	1	1
3647	3	11	1	178	463	1	5
3648	3	4	0	11	727	1	1
3649	3	5	11	165	111	1	2
3650	3	3	5	132	178	1	2
3651	3	8	6	109	473	1	3
3652	3	10	6	47	190	1	6
3653	3	0	7	188	628	1	3
3654	3	9	11	109	398	1	0
3655	3	3	9	52	285	1	1
3656	3	1	5	137	191	1	5
3657	3	3	10	117	116	1	4
3658	3	7	9	135	654	1	5
3659	3	6	5	156	401	1	1
3660	3	5	10	117	632	1	2
3661	3	11	10	76	629	1	1
3662	3	2	4	80	120	1	3
3663	3	1	8	46	382	1	2
3664	3	6	9	107	610	1	2
3665	3	6	10	108	190	1	7
3666	3	8	8	177	660	1	2
3667	3	2	2	125	295	1	2
3668	3	5	5	115	634	1	0
3669	3	0	6	124	139	1	3
3670	3	8	6	129	668	1	7
3671	3	10	7	125	425	1	7
3672	3	2	3	21	578	1	0
3673	3	4	8	8	281	1	3
3674	3	4	8	43	468	1	7
3675	3	8	4	28	586	1	1
3676	3	8	11	93	555	1	0
3677	3	7	1	139	223	1	6
3678	3	11	0	167	253	1	4
3679	3	7	7	67	356	1	1
3680	3	1	11	60	214	1	5
3681	3	9	9	161	438	1	2
3682	3	2	9	52	211	1	0
3683	3	5	5	136	287	1	2
3684	3	11	8	74	296	1	4
3685	3	10	0	24	138	1	6
3686	3	4	3	167	129	1	2
3687	3	2	10	182	329	1	3
3688	3	6	10	125	145	1	4
3689	3	6	10	96	462	1	1
3690	3	1	11	103	527	1	4
3691	3	5	9	116	499	1	5
3692	3	0	10	187	95	1	7
3693	3	10	8	178	366	1	1
3694	3	6	7	55	439	1	3
3695	3	4	8	82	290	1	5
3696	3	9	5	33	579	1	7
3697	3	10	1	195	49	1	0
3698	3	10	2	117	16	1	1
3699	3	7	3	116	0	1	6
3700	3	11	2	33	665	1	4
3701	3	4	4	23	670	1	5
3702	3	1	0	95	680	1	2
3703	3	6	6	160	312	1	3
3704	3	10	0	23	720	1	1
3705	3	3	9	122	79	1	2
3706	3	3	0	132	696	1	7
3707	3	0	6	178	351	1	1
3708	3	11	3	33	489	1	1
3709	3	6	1	22	748	1	1
3710	3	5	6	94	306	1	2
3711	3	2	1	164	693	1	2
3712	3	8	7	144	8	1	2
3713	3	5	6	184	218	1	2
3714	3	9	1	175	453	1	3
3715	3	1	5	35	126	1	6
3716	3	6	4	80	143	1	3
3717	3	10	11	21	254	1	4
3718	3	0	8	168	308	1	3
3719	3	9	4	130	193	1	6
3720	3	10	6	13	245	1	7
3721	3	1	8	61	511	1	1
3722	3	0	6	92	324	1	2
3723	3	9	7	107	374	1	2
3724	3	1	0	4	601	1	1
3725	3	4	6	55	40	1	0
3726	3	8	6	73	643	1	6
3727	3	11	4	102	84	1	2
3728	3	1	2	79	80	1	3
3729	3	8	4	83	400	1	1
3730	3	11	0	111	747	1	3
3731	3	3	7	22	444	1	1
3732	3	9	10	155	56	1	4
3733	3	11	1	168	758	1	2
3734	3	0	2	181	140	1	0
3735	3	7	2	88	535	1	4
3736	3	5	11	32	767	1	4
3737	3	1	4	7	343	1	6
3738	3	8	7	16	269	1	1
3739	3	7	7	130	368	1	0
3740	3	9	4	42	376	1	2
3741	3	1	3	146	690	1	1
3742	3	11	0	130	2	1	0
3743	3	3	6	11	483	1	5
3744	3	2	3	45	36	1	6
3745	3	5	4	63	426	1	5
3746	3	1	8	146	381	1	1
3747	3	10	8	13	183	1	3
3748	3	0	4	102	70	1	7
3749	3	4	0	83	88	1	7
3750	3	5	11	51	298	1	4
3751	3	9	9	62	475	1	5
3752	3	7	2	50	750	1	3
3753	3	0	8	104	24	1	3
3754	3	5	5	162	710	1	0
3755	3	0	11	194	673	1	6
3756	3	11	8	78	106	1	3
3757	3	3	2	107	503	1	0
3758	3	11	3	71	95	1	0
3759	3	8	7	105	717	1	5
3760	3	11	8	21	594	1	1
3761	3	2	9	163	403	1	1
3762	3	9	3	15	445	1	2
3763	3	4	11	66	322	1	6
3764	3	11	4	83	325	1	7
3765	3	3	9	19	207	1	2
3766	3	1	7	39	108	1	2
3767	3	7	8	80	416	1	1
3768	3	5	7	53	462	1	4
3769	3	4	10	30	92	1	2
3770	3	4	3	180	713	1	0
3771	3	5	5	37	93	1	3
3772	3	6	4	131	50	1	4
3773	3	2	8	7	414	1	7
3774	3	11	7	140	255	1	1
3775	3	1	0	35	124	1	0
3776	3	3	5	33	202	1	6
3777	3	10	9	161	660	1	1
3778	3	9	1	66	76	1	0
3779	3	3	1	165	454	1	2
3780	3	5	0	31	43	1	7
3781	3	2	7	146	443	1	6
3782	3	0	2	97	699	1	6
3783	3	5	4	54	191	1	4
3784	3	7	10	38	35	1	3
3785	3	4	0	127	421	1	7
3786	3	1	6	71	392	1	2
3787	3	3	10	164	538	1	3
3788	3	8	7	4	391	1	5
3789	3	8	6	124	352	1	5
3790	3	4	9	46	26	1	5
3791	3	3	7	7	287	1	0
3792	3	8	2	91	598	1	3
3793	3	1	4	63	672	1	3
3794	3	8	9	188	57	1	3
3795	3	6	3	90	177	1	2
3796	3	9	9	81	755	1	5
3797	3	0	9	180	717	1	5
3798	3	9	7	36	576	1	3
3799	3	8	0	79	179	1	7
3800	3	1	0	14	238	1	3
3801	3	8	9	122	0	1	5
3802	3	3	5	33	348	1	2
3803	3	0	1	5	151	1	2
3804	3	8	11	93	74	1	5
3805	3	10	5	101	600	1	1
3806	3	4	11	82	139	1	2
3807	3	6	2	163	498	1	5
3808	3	11	3	143	710	1	5
3809	3	10	4	150	179	1	6
3810	3	11	2	176	301	1	2
3811	3	11	9	0	718	1	6
3812	3	0	9	46	616	1	5
3813	3	3	7	163	579	1	1
3814	3	2	3	84	763	1	1
3815	3	5	11	81	171	1	1
3816	3	10	7	163	746	1	5
3817	3	0	11	67	214	1	3
3818	3	1	11	89	262	1	1
3819	3	0	11	12	395	1	7
3820	3	6	6	42	423	1	7
3821	3	5	7	139	384	1	1
3822	3	9	2	166	703	1	3
3823	3	7	0	18	34	1	4
3824	3	5	5	66	107	1	1
3825	3	2	8	96	164	1	1
3826	3	1	11	86	608	1	7
3827	3	0	9	110	669	1	2
3828	3	6	5	40	54	1	1
3829	3	3	10	48	419	1	4
3830	3	4	0	76	243	1	1
3831	3	6	2	146	562	1	7
3832	3	0	1	92	3	1	6
3833	3	4	3	169	640	1	7
3834	3	1	10	6	211	1	2
3835	3	4	4	20	484	1	1
3836	3	6	1	120	500	1	4
3837	3	10	5	139	396	1	2
3838	3	6	0	94	191	1	7
3839	3	4	3	112	476	1	4
3840	3	4	11	144	63	1	2
3841	3	10	8	24	87	1	5
3842	3	6	8	193	603	1	3
3843	3	0	8	99	535	1	6
3844	3	10	7	121	586	1	3
3845	3	4	8	20	404	1	0
3846	3	9	1	132	585	1	2
3847	3	7	3	44	171	1	3
3848	3	2	10	10	433	1	1
3849	3	6	9	51	642	1	2
3850	3	4	1	81	744	1	1
3851	3	6	4	142	406	1	5
3852	3	8	1	117	12	1	6
3853	3	6	1	38	151	1	1
3854	3	9	6	25	292	1	5
3855	3	4	9	98	670	1	7
3856	3	9	4	121	38	1	2
3857	3	6	0	36	633	1	6
3858	3	6	0	84	707	1	3
3859	3	11	0	121	275	1	5
3860	3	5	7	77	318	1	4
3861	3	11	2	175	100	1	3
3862	3	4	4	190	453	1	5
3863	3	11	3	106	619	1	1
3864	3	7	8	54	416	1	7
3865	3	5	1	14	527	1	2
3866	3	4	2	181	518	1	6
3867	3	8	3	145	29	1	2
3868	3	3	7	14	255	1	0
3869	3	0	4	92	721	1	3
3870	3	5	10	118	517	1	6
3871	3	1	5	174	31	1	3
3872	3	7	7	152	456	1	2
3873	3	9	2	141	358	1	5
3874	3	4	4	191	705	1	1
3875	3	0	9	98	50	1	2
3876	3	3	10	56	662	1	3
3877	3	3	8	68	667	1	6
3878	3	0	7	196	698	1	0
3879	3	2	3	165	177	1	0
3880	3	4	6	155	312	1	4
3881	3	6	3	89	470	1	4
3882	3	7	9	77	693	1	6
3883	3	1	8	1	523	1	5
3884	3	10	4	152	623	1	4
3885	3	10	5	27	493	1	1
3886	3	4	4	163	332	1	4
3887	3	10	3	182	667	1	4
3888	3	2	9	132	246	1	0
3889	3	6	11	169	327	1	2
3890	3	0	4	167	509	1	4
3891	3	6	9	103	397	1	0
3892	3	11	11	146	194	1	5
3893	3	11	10	56	702	1	7
3894	3	5	10	129	307	1	2
3895	3	8	7	46	300	1	1
3896	3	2	10	189	264	1	2
3897	3	5	5	167	91	1	3
3898	3	3	5	190	314	1	6
3899	3	5	7	66	599	1	4
3900	3	1	7	120	54	1	1
3901	3	3	8	128	122	1	6
3902	3	4	2	105	55	1	2
3903	3	3	2	87	419	1	7
3904	3	5	7	183	184	1	1
3905	3	5	10	161	181	1	5
3906	3	0	3	1	462	1	4
3907	3	2	1	147	162	1	7
3908	3	2	6	157	444	1	6
3909	3	6	0	122	392	1	0
3910	3	8	0	51	748	1	5
3911	3	5	0	193	543	1	3
3912	3	10	3	1	641	1	3
3913	3	11	1	88	319	1	2
3914	3	6	2	128	602	1	4
3915	3	1	7	11	305	1	4
3916	3	11	6	133	610	1	5
3917	3	10	5	34	350	1	7
3918	3	3	3	42	413	1	0
3919	3	3	11	186	134	1	3
3920	3	0	1	150	516	1	2
3921	3	5	6	182	666	1	0
3922	3	10	9	65	547	1	0
3923	3	0	0	169	110	1	0
3924	3	11	6	29	426	1	7
3925	3	1	11	140	258	1	7
3926	3	2	4	52	711	1	0
3927	3	6	9	169	103	1	4
3928	3	9	1	179	140	1	6
3929	3	8	4	184	632	1	1
3930	3	1	9	27	509	1	3
3931	3	3	5	67	535	1	3
3932	3	11	0	104	302	1	2
3933	3	8	5	127	212	1	7
3934	3	3	1	0	13	1	1
3935	3	9	1	171	505	1	2
3936	3	8	4	19	740	1	1
3937	3	10	4	59	467	1	4
3938	3	7	0	12	102	1	2
3939	3	4	6	92	693	1	5
3940	3	11	0	29	97	1	0
3941	3	2	5	169	662	1	2
3942	3	5	11	112	636	1	4
3943	3	1	1	95	350	1	2
3944	3	6	6	102	467	1	4
3945	3	11	1	122	431	1	2
3946	3	2	2	178	743	1	0
3947	3	1	9	106	604	1	7
3948	3	10	5	112	185	1	6
3949	3	9	7	7	700	1	2
3950	3	7	0	28	421	1	7
3951	3	1	0	66	670	1	5
3952	3	11	10	173	537	1	3
3953	3	5	6	132	535	1	1
3954	3	10	5	186	254	1	7
3955	3	10	2	173	656	1	6
3956	3	8	10	156	55	1	0
3957	3	2	2	129	480	1	7
3958	3	1	3	192	503	1	5
3959	3	5	8	71	51	1	3
3960	3	10	1	96	412	1	3
3961	3	7	1	113	586	1	7
3962	3	7	7	114	323	1	1
3963	3	11	6	167	18	1	1
3964	3	6	1	9	570	1	0
3965	3	9	8	158	652	1	4
3966	3	8	5	52	670	1	7
3967	3	5	5	13	228	1	7
3968	3	8	11	196	634	1	7
3969	3	10	1	93	733	1	7
3970	3	1	0	194	674	1	3
3971	3	5	8	90	648	1	4
3972	3	8	0	95	718	1	1
3973	3	2	1	126	143	1	6
3974	3	4	1	156	200	1	3
3975	3	6	11	55	468	1	3
3976	3	5	10	27	424	1	0
3977	3	10	7	150	126	1	7
3978	3	10	7	150	516	1	2
3979	3	0	8	135	753	1	0
3980	3	6	11	149	494	1	2
3981	3	9	1	44	748	1	2
3982	3	6	8	168	614	1	5
3983	3	6	4	107	623	1	3
3984	3	6	2	87	301	1	7
3985	3	2	11	105	616	1	4
3986	3	8	3	80	728	1	3
3987	3	3	10	159	731	1	4
3988	3	5	8	172	135	1	2
3989	3	8	11	177	652	1	5
3990	3	1	9	194	360	1	7
3991	3	9	10	170	727	1	6
3992	3	11	0	136	292	1	6
3993	3	8	2	27	25	1	6
3994	3	0	4	171	57	1	3
3995	3	2	2	73	699	1	4
3996	3	0	8	176	302	1	3
3997	3	0	9	91	463	1	1
3998	3	10	11	189	575	1	3
3999	3	10	8	143	398	1	3
4000	4	10	3	28	25	1	4
4001	4	3	10	35	754	1	1
4002	4	11	0	139	89	1	6
4003	4	0	8	23	223	1	3
4004	4	9	11	6	574	1	3
4005	4	10	3	179	558	1	6
4006	4	7	2	150	284	1	0
4007	4	11	2	108	348	1	4
4008	4	3	1	195	344	1	1
4009	4	6	9	24	367	1	5
4010	4	4	8	11	747	1	7
4011	4	1	10	96	80	1	4
4012	4	9	11	92	591	1	3
4013	4	1	4	11	677	1	3
4014	4	1	4	59	103	1	6
4015	4	7	5	162	373	1	2
4016	4	5	11	53	686	1	4
4017	4	10	8	165	73	1	2
4018	4	11	6	62	167	1	7
4019	4	4	10	163	704	1	3
4020	4	5	0	196	57	1	3
4021	4	5	3	102	274	1	1
4022	4	9	10	183	322	1	3
4023	4	7	2	101	658	1	7
4024	4	4	11	35	252	1	4
4025	4	9	5	109	597	1	6
4026	4	3	1	35	521	1	7
4027	4	0	10	28	156	1	2
4028	4	6	6	152	65	1	6
4029	4	9	8	119	541	1	4
4030	4	0	10	174	738	1	1
4031	4	8	1	192	273	1	5
4032	4	4	0	111	161	1	7
4033	4	11	8	184	269	1	2
4034	4	1	2	160	305	1	3
4035	4	5	9	195	165	1	0
4036	4	5	5	125	19	1	1
4037	4	4	9	61	59	1	3
4038	4	1	1	21	749	1	7
4039	4	8	10	196	128	1	2
4040	4	7	8	140	169	1	4
4041	4	9	11	108	216	1	3
4042	4	4	7	102	687	1	5
4043	4	8	3	115	123	1	3
4044	4	1	9	86	21	1	3
4045	4	3	3	1	72	1	0
4046	4	1	8	8	338	1	1
4047	4	3	3	71	685	1	7
4048	4	8	3	33	740	1	7
4049	4	7	1	104	194	1	1
4050	4	10	6	110	362	1	6
4051	4	7	0	186	55	1	1
4052	4	6	3	186	347	1	1
4053	4	3	2	48	549	1	7
4054	4	6	3	46	285	1	7
4055	4	1	0	113	563	1	1
4056	4	10	3	138	15	1	1
4057	4	2	3	104	497	1	7
4058	4	6	0	15	168	1	6
4059	4	6	6	67	465	1	4
4060	4	11	2	187	569	1	7
4061	4	3	9	75	222	1	0
4062	4	11	0	138	62	1	5
4063	4	0	0	149	488	1	2
4064	4	8	9	20	190	1	1
4065	4	1	1	172	240	1	6
4066	4	9	9	63	592	1	0
4067	4	1	4	107	673	1	5
4068	4	3	3	171	733	1	5
4069	4	4	7	101	134	1	4
4070	4	5	7	192	74	1	0
4071	4	9	8	144	102	1	1
4072	4	3	5	129	271	1	2
4073	4	1	2	62	378	1	4
4074	4	7	9	139	720	1	4
4075	4	10	10	135	8	1	4
4076	4	1	1	34	270	1	1
4077	4	11	4	141	159	1	4
4078	4	9	3	53	734	1	5
4079	4	10	4	162	270	1	7
4080	4	0	4	23	649	1	6
4081	4	0	10	0	341	1	2
4082	4	4	8	41	759	1	7
4083	4	11	1	109	574	1	0
4084	4	1	5	176	152	1	0
4085	4	9	2	141	151	1	6
4086	4	0	5	78	373	1	0
4087	4	3	5	174	255	1	1
4088	4	8	3	104	635	1	2
4089	4	2	2	45	422	1	0
4090	4	11	4	85	421	1	3
4091	4	2	0	179	110	1	6
4092	4	7	5	56	204	1	7
4093	4	4	10	58	228	1	0
4094	4	3	1	102	336	1	4
4095	4	4	10	89	656	1	6
4096	4	8	4	84	28	1	1
4097	4	2	1	148	271	1	0
4098	4	9	6	111	353	1	5
4099	4	9	9	130	118	1	6
4100	4	3	0	65	45	1	6
4101	4	8	5	137	703	1	3
4102	4	6	9	17	680	1	5
4103	4	5	8	169	127	1	4
4104	4	4	6	170	418	1	5
4105	4	11	3	75	567	1	2
4106	4	6	9	170	388	1	2
4107	4	9	4	77	415	1	0
4108	4	4	7	53	440	1	5
4109	4	7	8	113	691	1	3
4110	4	7	4	188	173	1	1
4111	4	8	1	169	648	1	5
4112	4	3	3	172	317	1	3
4113	4	2	7	6	47	1	3
4114	4	9	6	196	74	1	7
4115	4	10	7	147	199	1	6
4116	4	6	1	62	151	1	0
4117	4	6	0	56	180	1	7
4118	4	8	2	63	124	1	7
4119	4	7	7	170	543	1	5
4120	4	9	8	184	516	1	6
4121	4	7	7	40	761	1	7
4122	4	4	8	192	253	1	4
4123	4	7	7	160	244	1	4
4124	4	1	4	182	292	1	3
4125	4	5	2	81	553	1	1
4126	4	2	11	59	392	1	2
4127	4	3	5	16	424	1	6
4128	4	8	3	119	425	1	0
4129	4	6	9	99	598	1	0
4130	4	6	4	122	6	1	5
4131	4	6	7	107	551	1	3
4132	4	3	0	69	446	1	7
4133	4	6	11	86	684	1	6
4134	4	2	6	119	130	1	0
4135	4	9	1	144	678	1	0
4136	4	10	2	109	138	1	7
4137	4	0	3	66	388	1	5
4138	4	7	4	83	345	1	6
4139	4	6	0	64	83	1	7
4140	4	11	3	138	53	1	5
4141	4	10	0	17	667	1	0
4142	4	3	3	51	20	1	2
4143	4	2	9	121	685	1	1
4144	4	3	5	119	716	1	4
4145	4	2	2	155	621	1	1
4146	4	4	4	27	592	1	0
4147	4	9	11	173	384	1	6
4148	4	3	1	19	606	1	3
4149	4	11	9	77	700	1	1
4150	4	0	10	88	545	1	6
4151	4	5	0	17	518	1	5
4152	4	6	5	125	108	1	6
4153	4	10	6	117	724	1	2
4154	4	2	9	187	534	1	4
4155	4	8	11	123	476	1	6
4156	4	9	1	68	330	1	3
4157	4	4	9	115	249	1	7
4158	4	9	0	171	388	1	5
4159	4	7	3	83	186	1	7
4160	4	5	9	66	348	1	4
4161	4	11	8	70	569	1	0
4162	4	3	7	21	247	1	6
4163	4	8	10	194	246	1	7
4164	4	11	1	125	458	1	0
4165	4	4	4	56	414	1	3
4166	4	10	8	148	377	1	7
